id,type,gender,skin tone,count,accessories,accessories,accessories,accessories,accessories,accessories,accessories
8177,Urban,Masculine,Balanced,2,Clown Eyes Blue,Mohawk,,,,,
8178,Urban,Masculine,Dark,2,Chinstrap,Headband,,,,,
8179,Urban,Masculine,Dark,4,Luxurious Beard,Frown,Vape,Headband,,,
8180,Urban,Masculine,Light,3,Frumpy Hair,Shadow Beard,Small Shades,,,,
8181,Urban,Masculine,Balanced,3,Shadow Beard,Earring,Top Hat,,,,
8182,Urban,Masculine,Balanced,3,Clown Nose,Cap,Handlebars,,,,
8183,Urban,Feminine,Pale,3,Straight Hair Blonde,Purple Lipstick,Earring,,,,
8184,Urban,Feminine,Light,3,Pipe,Big Shades,Blonde Bob,,,,
8185,Urban,Masculine,Light,2,Messy Hair,Regular Shades,,,,,
8186,Urban,Masculine,Light,3,Spots,Shadow Beard,Wild Hair,,,,
8187,Urban,Feminine,Balanced,5,Tassle Hat,Hot Lipstick,VR,Earring,Cigarette,,
8188,Urban,Masculine,Balanced,3,Normal Beard,Small Shades,Cowboy Hat,,,,
8189,Urban,Masculine,Balanced,3,Messy Hair,Normal Beard,Small Shades,,,,
8190,Urban,Feminine,Balanced,3,Red Mohawk,Blue Eye Shadow,Black Lipstick,,,,
8191,Urban,Masculine,Light,5,Normal Beard Black,Frown,Top Hat,3D Glasses,Mole,,
8192,Urban,Masculine,Light,3,Handlebars,Headband,Small Shades,,,,
8193,Urban,Feminine,Balanced,3,Big Shades,Black Lipstick,Blonde Short,,,,
8194,Urban,Feminine,Dark,5,Gold Chain,Purple Eye Shadow,Purple Lipstick,Earring,Blonde Bob,,
8195,Urban,Masculine,Dark,4,Front Beard,Spots,Earring,Crazy Hair,,,
8196,Urban,Feminine,Dark,2,Cap,Blue Eye Shadow,,,,,
8197,Urban,Masculine,Dark,4,Handlebars,Vape,Earring,Mohawk,,,
8198,Urban,Masculine,Dark,2,Front Beard,Headband,,,,,
8199,Urban,Masculine,Light,3,Muttonchops,Knitted Cap,Eye Patch,,,,
8200,Urban,Masculine,Light,4,Cigarette,Eye Mask,Fedora,Mustache,,,
8201,Urban,Feminine,Light,4,Vape,Blue Eye Shadow,Wild Hair,Earring,,,
8202,Urban,Masculine,Light,2,Police Cap,Spots,,,,,
8203,Urban,Feminine,Dark,3,Mole,Purple Eye Shadow,Straight Hair,,,,
8204,Urban,Masculine,Balanced,3,Handlebars,Crazy Hair,Eye Patch,,,,
8205,Urban,Masculine,Balanced,3,Front Beard,Messy Hair,Big Shades,,,,
8206,Urban,Feminine,Dark,2,Medical Mask,Stringy Hair,,,,,
8207,Urban,Masculine,Light,3,Messy Hair,Vape,3D Glasses,,,,
8208,Urban,Masculine,Balanced,3,Clown Eyes Blue,Goat,Mohawk Dark,,,,
8209,Urban,Feminine,Light,2,Bandana,Eye Patch,,,,,
8210,Urban,Masculine,Dark,2,Crazy Hair,Big Beard,,,,,
8211,Urban,Masculine,Balanced,2,Cap,Mole,,,,,
8212,Urban,Masculine,Balanced,3,Earring,Goat,Headband,,,,
8213,Urban,Masculine,Light,2,Frown,Knitted Cap,,,,,
8214,Urban,Masculine,Pale,2,Luxurious Beard,Do-rag,,,,,
8215,Urban,Masculine,Dark,3,Mohawk Thin,Chinstrap,Small Shades,,,,
8216,Urban,Masculine,Dark,3,Vampire Hair,Chinstrap,Small Shades,,,,
8217,Urban,Feminine,Dark,4,Clown Nose,Welding Goggles,Crazy Hair,Purple Lipstick,,,
8218,Urban,Feminine,Light,3,Tassle Hat,Black Lipstick,Eye Patch,,,,
8219,Primate,Masculine,,1,Knitted Cap,,,,,,
8220,Urban,Feminine,Dark,4,Tassle Hat,Vape,Eye Mask,Hot Lipstick,,,
8221,Urban,Feminine,Balanced,2,Mohawk,3D Glasses,,,,,
8222,Urban,Masculine,Balanced,5,Cigarette,Luxurious Beard,Peak Spike,Earring,3D Glasses,,
8223,Urban,Masculine,Dark,2,Fedora,Mustache,,,,,
8224,Urban,Feminine,Balanced,2,Wild Hair,Nerd Glasses,,,,,
8225,Urban,Masculine,Balanced,3,Cap Forward,3D Glasses,Big Beard,,,,
8226,Urban,Masculine,Balanced,3,Fedora,Earring,Goat,,,,
8227,Urban,Masculine,Dark,2,Crazy Hair,Small Shades,,,,,
8228,Urban,Feminine,Balanced,3,Purple Eye Shadow,Wild Blonde,Earring,,,,
8229,Urban,Feminine,Dark,4,Black Lipstick,Green Eye Shadow,Crazy Hair,Earring,,,
8230,Urban,Feminine,Balanced,3,Orange Side,Blue Eye Shadow,Purple Lipstick,,,,
8231,Urban,Masculine,Light,3,Messy Hair,Eye Mask,Smile,,,,
8232,Urban,Masculine,Light,2,Normal Beard Black,Peak Spike,,,,,
8233,Urban,Masculine,Balanced,3,Cap,Goat,Small Shades,,,,
8234,Urban,Masculine,Light,4,Cigarette,Earring,Do-rag,Mole,,,
8235,Urban,Feminine,Dark,3,Red Mohawk,Classic Shades,Earring,,,,
8236,Urban,Masculine,Dark,4,Cigarette,Earring,Knitted Cap,Small Shades,,,
8237,Urban,Masculine,Light,2,Vampire Hair,Shadow Beard,,,,,
8238,Urban,Masculine,Light,2,Mohawk Thin,Vape,,,,,
8239,Urban,Feminine,Balanced,4,Pipe,Eye Mask,Black Lipstick,Bandana,,,
8240,Urban,Feminine,Light,3,Mohawk,Earring,Nerd Glasses,,,,
8241,Urban,Feminine,Light,4,Mole,Black Lipstick,Tiara,Regular Shades,,,
8242,Urban,Masculine,Dark,4,Gold Chain,Earring,Eye Patch,Mohawk Dark,,,
8243,Urban,Feminine,Dark,3,Blue Eye Shadow,Pigtails,Earring,,,,
8244,Urban,Masculine,Light,3,Peak Spike,Earring,Smile,,,,
8245,Urban,Masculine,Dark,3,Bandana,Muttonchops,Regular Shades,,,,
8246,Urban,Masculine,Light,3,Horned Rim Glasses,Pipe,Shaved Head,,,,
8247,Urban,Masculine,Light,4,Handlebars,Earring,Regular Shades,Mohawk Dark,,,
8248,Urban,Feminine,Balanced,5,Clown Nose,Blue Eye Shadow,Black Lipstick,Frumpy Hair,Earring,,
8249,Urban,Feminine,Balanced,3,Black Lipstick,Bandana,Purple Eye Shadow,,,,
8250,Urban,Masculine,Dark,3,Cigarette,Clown Hair Green,Eye Patch,,,,
8251,Urban,Feminine,Dark,2,Pipe,Pilot Helmet,,,,,
8252,Urban,Feminine,Balanced,2,Crazy Hair,Cigarette,,,,,
8253,Urban,Masculine,Balanced,2,Normal Beard,Cowboy Hat,,,,,
8254,Urban,Feminine,Balanced,3,Mole,Purple Eye Shadow,Wild Blonde,,,,
8255,Urban,Feminine,Balanced,3,Mole,Big Shades,Straight Hair Blonde,,,,
8256,Urban,Masculine,Dark,4,Cigarette,Shadow Beard,Earring,Mohawk,,,
8257,Urban,Masculine,Dark,3,Luxurious Beard,Knitted Cap,Regular Shades,,,,
8258,Urban,Masculine,Balanced,4,Cap Forward,Earring,Nerd Glasses,Big Beard,,,
8259,Urban,Masculine,Balanced,3,Handlebars,Fedora,Horned Rim Glasses,,,,
8260,Urban,Feminine,Dark,3,Black Lipstick,Tiara,Earring,,,,
8261,Urban,Feminine,Dark,3,Red Mohawk,Purple Lipstick,Cigarette,,,,
8262,Urban,Masculine,Light,3,Earring,Smile,Shaved Head,,,,
8263,Urban,Feminine,Dark,2,Rosy Cheeks,Earring,,,,,
8264,Urban,Masculine,Pale,3,Earring,Crazy Hair,Eye Patch,,,,
8265,Urban,Feminine,Balanced,4,Big Shades,Pigtails,Purple Lipstick,Earring,,,
8266,Urban,Masculine,Balanced,3,Mohawk Thin,Mustache,Regular Shades,,,,
8267,Urban,Feminine,Pale,2,Eye Patch,Wild Blonde,,,,,
8268,Urban,Feminine,Dark,3,Clown Hair Green,Hot Lipstick,Nerd Glasses,,,,
8269,Urban,Feminine,Light,3,Red Mohawk,Earring,Cigarette,,,,
8270,Urban,Masculine,Dark,3,Cap,Nerd Glasses,Pipe,,,,
8271,Urban,Feminine,Balanced,3,Bandana,Green Eye Shadow,Purple Lipstick,,,,
8272,Urban,Masculine,Light,2,Chinstrap,Headband,,,,,
8273,Urban,Masculine,Balanced,2,Goat,Crazy Hair,,,,,
8274,Urban,Masculine,Pale,3,Eye Mask,Cap,Chinstrap,,,,
8275,Urban,Feminine,Pale,2,Green Eye Shadow,Frumpy Hair,,,,,
8276,Urban,Feminine,Light,3,Silver Chain,Wild Blonde,Earring,,,,
8277,Urban,Masculine,Light,3,Hoodie,Small Shades,Mole,,,,
8278,Urban,Masculine,Balanced,3,Cap,Chinstrap,VR,,,,
8279,Urban,Feminine,Light,3,Purple Eye Shadow,Half Shaved,Earring,,,,
8280,Urban,Masculine,Dark,4,Cigarette,Bandana,Clown Eyes Blue,Normal Beard Black,,,
8281,Urban,Masculine,Dark,3,Nerd Glasses,Goat,Do-rag,,,,
8282,Urban,Feminine,Balanced,3,Wild White Hair,Classic Shades,Purple Lipstick,,,,
8283,Urban,Masculine,Dark,3,Mohawk Thin,Muttonchops,Eye Patch,,,,
8284,Urban,Feminine,Light,3,Mohawk,Earring,3D Glasses,,,,
8285,Urban,Masculine,Light,3,Cigarette,Normal Beard,Mohawk Dark,,,,
8286,Urban,Feminine,Dark,2,Headband,3D Glasses,,,,,
8287,Urban,Feminine,Light,4,Blue Eye Shadow,Straight Hair,Hot Lipstick,Cigarette,,,
8288,Urban,Masculine,Light,3,Peak Spike,Classic Shades,Goat,,,,
8289,Urban,Masculine,Balanced,4,Vampire Hair,Cigarette,Big Shades,Goat,,,
8290,Urban,Feminine,Dark,3,Mole,Wild White Hair,VR,,,,
8291,Urban,Masculine,Light,3,Earring,Horned Rim Glasses,Mohawk Dark,,,,
8292,Urban,Masculine,Dark,2,Handlebars,Headband,,,,,
8293,Urban,Feminine,Pale,2,Hot Lipstick,Wild Blonde,,,,,
8294,Urban,Masculine,Light,3,Classic Shades,Knitted Cap,Pipe,,,,
8295,Urban,Masculine,Dark,3,Messy Hair,Luxurious Beard,Classic Shades,,,,
8296,Urban,Feminine,Pale,2,Black Lipstick,Dark Hair,,,,,
8297,Urban,Masculine,Light,2,Cap Forward,Chinstrap,,,,,
8298,Urban,Feminine,Dark,4,Black Lipstick,Green Eye Shadow,Crazy Hair,Cigarette,,,
8299,Urban,Feminine,Dark,2,Choker,Dark Hair,,,,,
8300,Urban,Feminine,Light,3,Tassle Hat,Horned Rim Glasses,Hot Lipstick,,,,
8301,Urban,Masculine,Balanced,3,Earring,Smile,Eye Patch,,,,
8302,Urban,Masculine,Dark,4,Cap Forward,Handlebars,Big Shades,Earring,,,
8303,Urban,Masculine,Dark,3,Fedora,Nerd Glasses,Normal Beard,,,,
8304,Urban,Masculine,Dark,3,Front Beard,Purple Hair,Horned Rim Glasses,,,,
8305,Urban,Masculine,Balanced,4,Cigarette,Clown Nose,Hoodie,3D Glasses,,,
8306,Urban,Masculine,Pale,2,Do-rag,Regular Shades,,,,,
8307,Undead,Masculine,,2,Stringy Hair,Mustache,,,,,
8308,Urban,Feminine,Light,3,Knitted Cap,Black Lipstick,Horned Rim Glasses,,,,
8309,Urban,Feminine,Dark,2,Knitted Cap,Big Shades,,,,,
8310,Urban,Feminine,Light,3,Bandana,Eye Patch,Earring,,,,
8311,Urban,Masculine,Balanced,2,Headband,3D Glasses,,,,,
8312,Urban,Masculine,Light,3,Frown,Purple Hair,Earring,,,,
8313,Urban,Masculine,Light,3,Cigarette,Muttonchops,Top Hat,,,,
8314,Urban,Feminine,Balanced,3,Clown Nose,Mohawk Thin,Earring,,,,
8315,Urban,Masculine,Pale,3,Cap,Earring,Pipe,,,,
8316,Urban,Feminine,Dark,3,Blue Eye Shadow,Half Shaved,Cigarette,,,,
8317,Urban,Masculine,Dark,3,Luxurious Beard,Classic Shades,Cowboy Hat,,,,
8318,Urban,Masculine,Balanced,2,Bandana,Handlebars,,,,,
8319,Urban,Masculine,Light,3,Chinstrap,Earring,Knitted Cap,,,,
8320,Urban,Feminine,Light,3,Tassle Hat,Gold Chain,Rosy Cheeks,,,,
8321,Urban,Feminine,Balanced,2,Blue Eye Shadow,Blonde Short,,,,,
8322,Urban,Masculine,Dark,3,Stringy Hair,Front Beard,Regular Shades,,,,
8323,Urban,Feminine,Dark,4,Clown Nose,Frumpy Hair,Purple Lipstick,Nerd Glasses,,,
8324,Urban,Masculine,Balanced,3,Luxurious Beard,Mohawk Thin,Nerd Glasses,,,,
8325,Urban,Masculine,Light,3,Buck Teeth,Earring,Clown Hair Green,,,,
8326,Urban,Feminine,Dark,4,Black Lipstick,Green Eye Shadow,Mohawk Thin,Earring,,,
8327,Urban,Masculine,Balanced,3,Big Shades,Goat,Knitted Cap,,,,
8328,Urban,Masculine,Light,3,Cigarette,Hoodie,Gold Chain,,,,
8329,Urban,Masculine,Balanced,2,Wild Hair,Pipe,,,,,
8330,Urban,Feminine,Dark,3,Vape,Purple Lipstick,Mohawk Dark,,,,
8331,Urban,Feminine,Light,3,Bandana,Regular Shades,Earring,,,,
8332,Urban,Masculine,Balanced,3,Peak Spike,Earring,Goat,,,,
8333,Urban,Masculine,Balanced,2,Frumpy Hair,VR,,,,,
8334,Urban,Masculine,Pale,3,Muttonchops,Fedora,Classic Shades,,,,
8335,Urban,Masculine,Balanced,3,Bandana,Mustache,Horned Rim Glasses,,,,
8336,Urban,Masculine,Dark,2,Clown Eyes Blue,Wild Hair,,,,,
8337,Urban,Masculine,Dark,3,Crazy Hair,Smile,Small Shades,,,,
8338,Urban,Masculine,Pale,3,Big Shades,Vape,Knitted Cap,,,,
8339,Urban,Masculine,Balanced,3,Bandana,Earring,Mole,,,,
8340,Urban,Masculine,Balanced,3,Goat,Pipe,Mohawk,,,,
8341,Urban,Masculine,Light,3,Muttonchops,Earring,Shaved Head,,,,
8342,Urban,Masculine,Dark,3,Front Beard,Silver Chain,Knitted Cap,,,,
8343,Urban,Masculine,Dark,4,Cigarette,Messy Hair,Muttonchops,Small Shades,,,
8344,Urban,Masculine,Pale,4,Normal Beard Black,Big Shades,Earring,Clown Hair Green,,,
8345,Urban,Feminine,Balanced,3,Black Lipstick,Green Eye Shadow,Half Shaved,,,,
8346,Urban,Masculine,Light,4,Cigarette,Clown Eyes Blue,Knitted Cap,Smile,,,
8347,Urban,Feminine,Pale,2,Red Mohawk,Earring,,,,,
8348,Urban,Masculine,Balanced,7,Cigarette,Buck Teeth,Classic Shades,Earring,Top Hat,Big Beard,Mole
8349,Urban,Feminine,Light,3,Welding Goggles,Crazy Hair,Purple Lipstick,,,,
8350,Urban,Feminine,Pale,2,Mole,Pilot Helmet,,,,,
8351,Urban,Feminine,Light,3,Mole,Mohawk,Earring,,,,
8352,Urban,Feminine,Light,3,Cap,Blue Eye Shadow,Earring,,,,
8353,Urban,Masculine,Balanced,3,Cigarette,Luxurious Beard,Crazy Hair,,,,
8354,Urban,Feminine,Light,3,Blue Eye Shadow,Hot Lipstick,Dark Hair,,,,
8355,Urban,Masculine,Pale,2,Cigarette,Mohawk,,,,,
8356,Urban,Feminine,Balanced,2,Mohawk Dark,Nerd Glasses,,,,,
8357,Urban,Masculine,Dark,4,Vampire Hair,Front Beard,Clown Nose,Earring,,,
8358,Urban,Masculine,Balanced,2,Messy Hair,Eye Patch,,,,,
8359,Urban,Masculine,Balanced,3,Hoodie,Big Shades,Front Beard Dark,,,,
8360,Urban,Feminine,Light,3,Gold Chain,Green Eye Shadow,Stringy Hair,,,,
8361,Urban,Masculine,Light,3,Police Cap,Muttonchops,Classic Shades,,,,
8362,Urban,Masculine,Pale,2,Messy Hair,Smile,,,,,
8363,Urban,Feminine,Dark,3,Clown Eyes Green,Straight Hair,Hot Lipstick,,,,
8364,Urban,Feminine,Light,3,Welding Goggles,Stringy Hair,Purple Lipstick,,,,
8365,Urban,Feminine,Light,3,Wild White Hair,3D Glasses,Cigarette,,,,
8366,Urban,Masculine,Dark,3,Shadow Beard,Shaved Head,Eye Patch,,,,
8367,Urban,Masculine,Balanced,3,Cigarette,Knitted Cap,Eye Patch,,,,
8368,Urban,Masculine,Pale,3,Earring,Clown Hair Green,3D Glasses,,,,
8369,Urban,Masculine,Light,3,Hoodie,Earring,Smile,,,,
8370,Urban,Masculine,Light,2,Chinstrap,Regular Shades,,,,,
8371,Urban,Masculine,Balanced,1,Mustache,,,,,,
8372,Urban,Masculine,Light,3,Stringy Hair,Big Shades,Chinstrap,,,,
8373,Urban,Masculine,Light,2,Mohawk Thin,Smile,,,,,
8374,Urban,Feminine,Dark,4,Wild Blonde,Purple Lipstick,Earring,Clown Eyes Blue,,,
8375,Urban,Masculine,Dark,3,Mohawk Thin,Earring,Regular Shades,,,,
8376,Urban,Feminine,Dark,4,Black Lipstick,Headband,Earring,Nerd Glasses,,,
8377,Urban,Masculine,Light,3,Luxurious Beard,Do-rag,Small Shades,,,,
8378,Urban,Masculine,Balanced,3,Clown Nose,Horned Rim Glasses,Mohawk,,,,
8379,Urban,Masculine,Dark,3,Stringy Hair,Eye Mask,Handlebars,,,,
8380,Urban,Masculine,Light,2,Earring,VR,,,,,
8381,Urban,Masculine,Balanced,2,Bandana,Muttonchops,,,,,
8382,Urban,Masculine,Dark,3,Cigarette,Nerd Glasses,Crazy Hair,,,,
8383,Urban,Masculine,Balanced,3,Mohawk Thin,Goat,Eye Patch,,,,
8384,Urban,Masculine,Balanced,2,Mohawk Thin,Spots,,,,,
8385,Urban,Masculine,Dark,4,Frumpy Hair,Frown,Silver Chain,Mole,,,
8386,Undead,Masculine,,2,Classic Shades,Crazy Hair,,,,,
8387,Urban,Feminine,Dark,4,Clown Eyes Green,Purple Lipstick,Earring,Blonde Bob,,,
8388,Urban,Masculine,Balanced,3,Classic Shades,Normal Beard,Mohawk,,,,
8389,Urban,Masculine,Light,3,Cap Forward,Frown,Mustache,,,,
8390,Urban,Masculine,Pale,4,Stringy Hair,Frown,Nerd Glasses,Goat,,,
8391,Urban,Masculine,Balanced,2,Big Shades,Knitted Cap,,,,,
8392,Urban,Feminine,Dark,2,Orange Side,Black Lipstick,,,,,
8393,Urban,Masculine,Balanced,3,Cigarette,Crazy Hair,Smile,,,,
8394,Urban,Feminine,Light,3,Big Shades,Purple Lipstick,Blonde Bob,,,,
8395,Urban,Masculine,Balanced,3,Silver Chain,Shaved Head,Big Beard,,,,
8396,Urban,Masculine,Light,2,Stringy Hair,Mole,,,,,
8397,Urban,Feminine,Balanced,2,Mole,Straight Hair Dark,,,,,
8398,Urban,Masculine,Dark,3,Peak Spike,Handlebars,Pipe,,,,
8399,Urban,Feminine,Balanced,4,Black Lipstick,Purple Eye Shadow,Frumpy Hair,Earring,,,
8400,Urban,Feminine,Pale,4,Big Shades,Gold Chain,Bandana,Hot Lipstick,,,
8401,Urban,Masculine,Dark,3,Bandana,Handlebars,3D Glasses,,,,
8402,Urban,Masculine,Dark,3,Eye Mask,Big Beard,Cowboy Hat,,,,
8403,Urban,Masculine,Dark,1,Classic Shades,,,,,,
8404,Urban,Masculine,Balanced,3,Hoodie,Vape,Goat,,,,
8405,Urban,Feminine,Dark,3,Tassle Hat,Big Shades,Cigarette,,,,
8406,Urban,Feminine,Balanced,3,Headband,Purple Lipstick,Earring,,,,
8407,Urban,Masculine,Dark,4,Cigarette,Fedora,Normal Beard,VR,,,
8408,Urban,Masculine,Balanced,3,Cigarette,Muttonchops,Mohawk Dark,,,,
8409,Urban,Masculine,Light,3,Muttonchops,Shaved Head,Eye Patch,,,,
8410,Urban,Masculine,Light,3,Front Beard,Earring,Cowboy Hat,,,,
8411,Urban,Feminine,Dark,2,Clown Eyes Green,Clown Hair Green,,,,,
8412,Urban,Masculine,Dark,4,Chinstrap,Wild Hair,Vape,Nerd Glasses,,,
8413,Urban,Masculine,Light,2,Fedora,Smile,,,,,
8414,Urban,Feminine,Pale,2,Wild Blonde,Purple Lipstick,,,,,
8415,Urban,Masculine,Dark,2,Stringy Hair,Clown Eyes Green,,,,,
8416,Urban,Feminine,Dark,4,Tassle Hat,Blue Eye Shadow,Purple Lipstick,Earring,,,
8417,Urban,Feminine,Pale,2,Mole,Wild White Hair,,,,,
8418,Urban,Feminine,Pale,3,Green Eye Shadow,Hot Lipstick,Half Shaved,,,,
8419,Urban,Feminine,Dark,2,Mole,Blonde Short,,,,,
8420,Urban,Feminine,Balanced,2,Tiara,Cigarette,,,,,
8421,Urban,Feminine,Pale,3,Regular Shades,Wild Hair,Purple Lipstick,,,,
8422,Urban,Masculine,Dark,4,Cigarette,Muttonchops,Earring,Mohawk,,,
8423,Urban,Masculine,Dark,3,Normal Beard Black,Earring,Knitted Cap,,,,
8424,Urban,Feminine,Balanced,2,Bandana,Clown Eyes Blue,,,,,
8425,Urban,Feminine,Dark,4,Black Lipstick,Purple Eye Shadow,Mohawk Thin,Earring,,,
8426,Urban,Feminine,Dark,3,Welding Goggles,Wild Blonde,Purple Lipstick,,,,
8427,Urban,Masculine,Light,4,Normal Beard Black,Peak Spike,Earring,Eye Patch,,,
8428,Urban,Feminine,Light,3,Blonde Short,Earring,Clown Eyes Blue,,,,
8429,Urban,Masculine,Pale,3,Stringy Hair,Normal Beard Black,Horned Rim Glasses,,,,
8430,Urban,Masculine,Dark,3,Frown,Small Shades,Mohawk Dark,,,,
8431,Urban,Feminine,Dark,3,Clown Nose,Purple Lipstick,Blonde Bob,,,,
8432,Urban,Masculine,Balanced,5,Cigarette,Shadow Beard,Earring,Eye Patch,Mole,,
8433,Urban,Masculine,Dark,3,Mohawk Thin,Classic Shades,Mole,,,,
8434,Urban,Feminine,Dark,3,Eye Mask,Purple Lipstick,Straight Hair Dark,,,,
8435,Urban,Masculine,Pale,2,Nerd Glasses,Mohawk Dark,,,,,
8436,Urban,Feminine,Light,2,Bandana,Horned Rim Glasses,,,,,
8437,Urban,Feminine,Balanced,2,Gold Chain,Bandana,,,,,
8438,Urban,Feminine,Light,4,Mole,Blue Eye Shadow,Mohawk Dark,Cigarette,,,
8439,Urban,Feminine,Dark,3,Messy Hair,Choker,Hot Lipstick,,,,
8440,Urban,Feminine,Pale,4,Eye Patch,Hot Lipstick,Half Shaved,Earring,,,
8441,Urban,Masculine,Pale,3,Wild Hair,Goat,Small Shades,,,,
8442,Urban,Masculine,Balanced,2,Eye Mask,Peak Spike,,,,,
8443,Urban,Masculine,Pale,4,Cigarette,Earring,Normal Beard,Crazy Hair,,,
8444,Urban,Masculine,Light,3,Muttonchops,Horned Rim Glasses,Shaved Head,,,,
8445,Urban,Masculine,Balanced,4,Hoodie,Big Shades,Normal Beard,Smile,,,
8446,Urban,Masculine,Balanced,4,Bandana,Classic Shades,Earring,Goat,,,
8447,Urban,Feminine,Light,3,Messy Hair,Gold Chain,Rosy Cheeks,,,,
8448,Urban,Masculine,Dark,4,Frumpy Hair,Frown,Goat,Small Shades,,,
8449,Urban,Masculine,Light,2,Nerd Glasses,Mohawk Dark,,,,,
8450,Urban,Feminine,Dark,3,Headband,Hot Lipstick,Clown Eyes Blue,,,,
8451,Urban,Masculine,Dark,3,Messy Hair,Earring,Regular Shades,,,,
8452,Urban,Masculine,Dark,2,Muttonchops,Cowboy Hat,,,,,
8453,Urban,Masculine,Dark,3,Eye Mask,Muttonchops,Knitted Cap,,,,
8454,Urban,Feminine,Light,2,Horned Rim Glasses,Straight Hair Blonde,,,,,
8455,Urban,Masculine,Light,3,Police Cap,Muttonchops,Clown Eyes Green,,,,
8456,Urban,Feminine,Pale,2,Stringy Hair,Cigarette,,,,,
8457,Urban,Masculine,Dark,3,Frumpy Hair,Normal Beard,Clown Eyes Green,,,,
8458,Urban,Feminine,Dark,3,Pipe,Eye Mask,Wild Hair,,,,
8459,Urban,Masculine,Dark,3,Big Shades,Wild Hair,Earring,,,,
8460,Urban,Masculine,Dark,3,Wild Hair,Classic Shades,Normal Beard,,,,
8461,Urban,Feminine,Balanced,3,Black Lipstick,Welding Goggles,Wild Hair,,,,
8462,Urban,Masculine,Dark,3,Bandana,Pipe,Eye Patch,,,,
8463,Urban,Masculine,Dark,4,Bandana,Frown,Muttonchops,Earring,,,
8464,Urban,Masculine,Dark,2,Frumpy Hair,Normal Beard,,,,,
8465,Urban,Feminine,Dark,3,Pilot Helmet,Purple Lipstick,Cigarette,,,,
8466,Urban,Masculine,Light,3,Handlebars,Headband,Eye Patch,,,,
8467,Urban,Feminine,Light,2,Tassle Hat,Gold Chain,,,,,
8468,Urban,Masculine,Dark,3,Mohawk Thin,Gold Chain,Earring,,,,
8469,Urban,Masculine,Dark,4,Cigarette,Purple Hair,Mustache,Small Shades,,,
8470,Urban,Feminine,Light,3,Mohawk Thin,Earring,Clown Eyes Blue,,,,
8471,Urban,Masculine,Pale,3,Police Cap,Goat,3D Glasses,,,,
8472,Undead,Masculine,,2,Mohawk Thin,Small Shades,,,,,
8473,Urban,Masculine,Light,3,Cigarette,Crazy Hair,3D Glasses,,,,
8474,Urban,Masculine,Pale,2,Cap Forward,Horned Rim Glasses,,,,,
8475,Urban,Masculine,Balanced,2,Peak Spike,Mole,,,,,
8476,Urban,Masculine,Balanced,3,Stringy Hair,Cigarette,Earring,,,,
8477,Urban,Masculine,Balanced,2,Handlebars,Crazy Hair,,,,,
8478,Urban,Masculine,Light,3,Peak Spike,Muttonchops,VR,,,,
8479,Urban,Masculine,Light,4,Clown Nose,Purple Hair,Earring,Nerd Glasses,,,
8480,Urban,Masculine,Balanced,3,Cigarette,Frumpy Hair,Eye Mask,,,,
8481,Urban,Masculine,Pale,3,Cigarette,Headband,Small Shades,,,,
8482,Urban,Masculine,Pale,2,Mohawk Thin,Smile,,,,,
8483,Urban,Feminine,Light,4,Green Eye Shadow,Frumpy Hair,Purple Lipstick,Earring,,,
8484,Urban,Masculine,Dark,3,Earring,Shaved Head,Regular Shades,,,,
8485,Urban,Feminine,Balanced,4,Tassle Hat,Vape,Black Lipstick,Purple Eye Shadow,,,
8486,Urban,Masculine,Dark,3,Police Cap,Silver Chain,Nerd Glasses,,,,
8487,Urban,Feminine,Light,3,Green Eye Shadow,Blonde Bob,Cigarette,,,,
8488,Urban,Masculine,Balanced,3,Eye Mask,Peak Spike,Goat,,,,
8489,Urban,Masculine,Light,2,Cap Forward,VR,,,,,
8490,Urban,Masculine,Light,3,Frumpy Hair,Muttonchops,Eye Patch,,,,
8491,Urban,Masculine,Dark,1,Chinstrap,,,,,,
8492,Urban,Masculine,Balanced,3,Frumpy Hair,Shadow Beard,Small Shades,,,,
8493,Urban,Feminine,Light,3,Pipe,Tiara,Hot Lipstick,,,,
8494,Urban,Masculine,Balanced,3,Peak Spike,Earring,Normal Beard,,,,
8495,Urban,Feminine,Dark,4,Mole,Bandana,Purple Lipstick,Earring,,,
8496,Urban,Feminine,Dark,3,Gold Chain,Half Shaved,Clown Eyes Blue,,,,
8497,Urban,Feminine,Dark,3,Black Lipstick,Purple Eye Shadow,Crazy Hair,,,,
8498,Primate,Masculine,,2,Top Hat,Regular Shades,,,,,
8499,Urban,Masculine,Light,3,Hoodie,Chinstrap,Rosy Cheeks,,,,
8500,Urban,Masculine,Light,3,Stringy Hair,Shadow Beard,Horned Rim Glasses,,,,
8501,Urban,Masculine,Light,3,Handlebars,Nerd Glasses,Do-rag,,,,
8502,Urban,Feminine,Pale,3,Vape,Clown Eyes Green,Frumpy Hair,,,,
8503,Urban,Masculine,Balanced,3,Messy Hair,Muttonchops,Nerd Glasses,,,,
8504,Urban,Masculine,Dark,3,Goat,Crazy Hair,Eye Patch,,,,
8505,Urban,Feminine,Light,2,Headband,Clown Eyes Blue,,,,,
8506,Urban,Feminine,Balanced,3,Blue Eye Shadow,Medical Mask,Blonde Bob,,,,
8507,Urban,Masculine,Light,3,Hoodie,Big Shades,Smile,,,,
8508,Urban,Masculine,Dark,3,Mohawk Thin,Classic Shades,Earring,,,,
